-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 10/01/2008 through 02/29/2024 
Location: Latitude  -22.2001   Longitude -65.62 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 3590.49 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_RANGE       MERRA-2 Temperature at 2 Meters Range (C) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PS              MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,WS2M,T2M,T2M_RANGE,PRECTOTCORR,RH2M,PS
2009,11,29,2.31,16.18,17.3,2.95,58.56,65.96
2009,11,30,4.2,14.41,15.04,7.43,54.44,65.98
2009,12,1,2.92,14.4,15.86,1.63,63.5,65.99
2009,12,2,3.04,14.44,15.88,1.28,57.94,66.05
2009,12,3,3.18,13.27,15.7,2.95,61.06,66.04
2009,12,4,3.96,11.05,13.27,1.07,68.0,66.11
2009,12,5,3.07,13.43,19.71,5.41,55.94,65.93
2009,12,6,3.33,13.01,13.0,5.96,66.25,66.02
2009,12,7,3.99,12.8,16.52,0.17,60.06,66.03
2009,12,8,3.76,12.67,18.16,0.12,58.5,66.11
2009,12,9,3.98,12.91,13.29,0.85,66.88,66.2
2009,12,10,2.73,12.82,13.3,6.46,63.88,66.12
2009,12,11,2.59,12.47,20.02,0.18,47.0,66.08
2009,12,12,3.22,11.93,14.63,0.05,63.0,66.24
2009,12,13,3.64,12.73,18.77,0.0,59.94,66.11
2009,12,14,4.04,12.33,17.86,0.0,58.75,66.12
2009,12,15,3.55,11.98,16.54,0.55,67.06,66.24
2009,12,16,3.4,11.8,16.9,3.71,66.31,66.2
2009,12,17,2.8,10.4,8.06,4.23,72.5,66.24
2009,12,18,2.41,10.99,14.81,3.59,69.12,66.22
2009,12,19,2.72,11.57,13.28,2.67,65.31,66.25
2009,12,20,2.43,12.43,13.91,9.94,65.0,66.27
2009,12,21,2.2,10.2,13.59,2.61,69.94,66.36
2009,12,22,2.81,12.37,11.97,1.88,71.12,66.3
2009,12,23,2.52,11.58,14.87,9.51,69.12,66.27
2009,12,24,1.96,13.42,10.67,8.97,72.5,66.27
2009,12,25,2.59,12.3,10.35,0.29,70.81,66.21
2009,12,26,2.66,14.12,18.12,0.19,58.19,66.09
2009,12,27,2.57,12.44,13.7,2.97,71.31,66.11
2009,12,28,2.91,13.46,17.55,0.08,59.88,65.99
2009,12,29,2.91,14.41,17.84,6.98,58.12,65.9
2009,12,30,3.45,11.65,18.29,4.11,51.69,66.03
2009,12,31,2.95,12.54,18.11,2.15,61.5,66.14
2010,1,1,3.6,13.74,13.91,0.22,66.31,66.14
2010,1,2,3.22,12.62,10.51,3.07,72.94,66.18
2010,1,3,2.72,13.73,15.21,0.19,66.5,66.14
2010,1,4,2.61,14.1,13.51,0.5,67.19,66.17
2010,1,5,1.3,13.69,7.59,3.02,72.5,66.2
2010,1,6,3.2,13.3,12.3,18.13,66.56,66.15
2010,1,7,2.58,12.73,18.22,1.39,62.81,66.17
2010,1,8,2.4,13.86,13.73,0.17,68.19,66.19
2010,1,9,2.64,14.58,14.97,0.01,63.5,66.19
2010,1,10,2.84,14.57,14.99,1.26,65.38,66.12
2010,1,11,2.59,14.9,15.74,0.0,60.19,66.13
2010,1,12,3.48,14.57,18.48,2.29,54.12,66.05
2010,1,13,3.05,12.26,14.19,0.71,69.19,66.18
2010,1,14,3.57,10.33,13.1,0.12,70.31,66.31
2010,1,15,4.0,11.44,16.21,0.03,68.0,66.3
2010,1,16,3.73,13.46,18.27,0.01,64.94,66.22
2010,1,17,2.77,13.88,14.4,0.0,67.12,66.31
2010,1,18,2.38,15.11,15.11,0.08,63.44,66.12
2010,1,19,3.3,13.57,19.53,0.0,48.31,66.06
2010,1,20,3.79,11.4,12.62,5.26,69.44,66.32
2010,1,21,2.69,11.35,14.88,1.71,67.19,66.37
2010,1,22,2.09,10.0,16.63,0.03,70.5,66.37
2010,1,23,3.11,9.74,17.42,6.82,67.44,66.27
2010,1,24,2.53,8.23,14.93,1.31,70.31,66.28
2010,1,25,2.92,7.4,11.58,11.77,75.44,66.34
2010,1,26,2.09,8.67,13.94,11.06,73.06,66.29
2010,1,27,2.65,7.51,12.34,2.93,75.19,66.26
2010,1,28,2.08,10.68,14.43,3.92,69.38,66.14
2010,1,29,2.55,12.08,15.02,0.76,67.62,66.06
2010,1,30,2.96,12.08,12.03,0.0,72.12,66.22
2010,1,31,2.66,13.19,12.08,4.12,71.5,66.25
2010,2,1,2.88,12.98,11.48,21.92,73.62,66.17
2010,2,2,1.98,12.82,13.34,3.31,69.88,66.0
2010,2,3,2.38,14.44,19.27,0.0,52.25,65.98
2010,2,4,3.16,13.32,19.61,0.27,55.44,66.19
2010,2,5,2.16,12.69,12.82,2.85,67.38,66.2
2010,2,6,2.33,13.96,14.97,0.03,60.38,66.16
2010,2,7,3.16,13.65,19.3,0.0,58.0,66.31
2010,2,8,2.41,14.91,12.84,5.41,68.44,66.4
2010,2,9,2.15,15.48,17.03,0.14,64.94,66.08
2010,2,10,2.64,14.98,16.59,5.22,63.94,66.01
2010,2,11,2.65,12.73,16.83,3.44,66.75,66.24
2010,2,12,2.9,12.65,12.94,0.01,66.62,66.38
2010,2,13,2.37,12.56,15.93,0.6,66.5,66.28
2010,2,14,2.71,12.94,17.52,1.29,60.88,66.22
2010,2,15,2.67,14.21,17.23,6.0,64.44,66.03
2010,2,16,3.2,11.76,12.99,11.81,69.25,66.14
2010,2,17,2.77,11.94,11.52,1.1,71.38,66.27
2010,2,18,2.41,13.0,11.16,0.01,74.25,66.24
2010,2,19,2.01,13.23,16.11,1.43,65.94,66.29
2010,2,20,2.38,13.58,9.8,15.05,76.94,66.32
2010,2,21,1.74,13.1,11.62,0.34,72.5,66.29
2010,2,22,2.64,13.26,14.45,2.26,67.88,66.22
2010,2,23,2.01,13.05,14.44,26.08,68.62,66.15
2010,2,24,3.22,9.69,14.97,22.01,76.69,66.33
2010,2,25,2.9,8.44,12.03,12.58,78.88,66.37
2010,2,26,2.29,11.0,14.54,14.15,75.38,66.17
2010,2,27,2.77,9.3,13.27,4.9,77.94,66.26
2010,2,28,3.09,7.81,13.21,0.98,79.19,66.39
2010,3,1,2.93,9.79,11.23,9.68,80.94,66.28
2010,3,2,1.69,12.83,14.84,0.44,70.56,66.18
2010,3,3,2.24,12.99,17.41,2.07,66.56,66.27
2010,3,4,2.08,12.68,10.72,10.83,75.75,66.44
2010,3,5,2.42,10.8,15.56,0.96,75.75,66.5
2010,3,6,1.6,12.86,12.95,0.0,73.88,66.48
2010,3,7,1.71,12.91,12.48,0.0,71.81,66.47
2010,3,8,2.23,13.18,17.42,0.0,67.19,66.3
2010,3,9,2.22,13.53,13.47,4.75,71.12,66.34
2010,3,10,1.98,13.25,12.02,1.66,72.5,66.38
2010,3,11,1.97,11.57,12.09,0.23,74.0,66.28
2010,3,12,2.39,12.14,13.14,0.03,72.12,66.15
2010,3,13,2.13,11.83,20.17,0.0,54.81,66.07
2010,3,14,2.27,11.45,18.59,0.0,58.94,66.25
2010,3,15,2.73,11.07,12.2,2.24,77.94,66.39
2010,3,16,2.72,11.15,12.85,0.87,77.5,66.45
2010,3,17,1.99,13.16,15.25,0.2,72.38,66.36
2010,3,18,2.22,13.35,13.25,0.0,73.31,66.37
2010,3,19,1.62,13.87,13.19,3.14,71.94,66.42
2010,3,20,1.9,12.6,12.41,0.76,74.75,66.48
2010,3,21,1.42,14.06,19.13,0.0,60.81,66.11
2010,3,22,2.34,11.83,22.7,0.12,48.75,65.95
2010,3,23,2.73,10.33,21.42,0.17,54.88,66.14
2010,3,24,2.98,9.44,12.75,0.09,75.25,66.43
2010,3,25,3.09,10.23,13.18,0.01,75.31,66.44
2010,3,26,2.32,11.44,14.45,0.0,71.88,66.45
2010,3,27,2.16,9.64,14.02,0.65,76.75,66.43
2010,3,28,1.98,8.65,12.47,0.5,73.44,66.35
2010,3,29,2.38,8.99,10.55,5.93,77.44,66.3
2010,3,30,1.91,7.29,12.69,2.07,77.12,66.45
2010,3,31,1.42,9.6,15.09,0.0,66.31,66.37
2010,4,1,2.78,9.07,19.05,0.0,57.06,66.32
2010,4,2,2.41,10.14,16.97,0.01,64.19,66.26
2010,4,3,2.98,10.69,15.47,1.36,71.06,66.26
2010,4,4,3.63,9.61,11.47,1.28,77.56,66.37
2010,4,5,3.09,8.8,14.32,0.04,75.25,66.48
2010,4,6,2.33,8.98,14.43,1.35,74.88,66.43
2010,4,7,2.59,9.36,16.88,0.17,69.31,66.38
2010,4,8,2.39,9.06,15.68,0.0,70.0,66.4
2010,4,9,2.53,9.01,15.31,0.0,69.25,66.44
2010,4,10,2.48,8.94,15.19,0.0,70.0,66.35
2010,4,11,3.05,9.19,17.62,0.0,68.88,66.21
2010,4,12,2.31,9.23,16.51,0.0,66.25,66.11
2010,4,13,2.87,8.51,18.06,0.0,64.94,66.26
2010,4,14,2.41,9.18,12.95,0.01,70.88,66.42
2010,4,15,2.04,9.53,16.88,0.0,60.56,66.36
2010,4,16,1.95,9.21,20.2,0.0,50.62,66.23
2010,4,17,2.25,9.63,20.65,0.0,49.62,66.24
2010,4,18,2.07,10.14,14.66,0.0,57.12,66.45
2010,4,19,2.47,10.65,19.53,0.0,55.0,66.43
2010,4,20,2.09,11.31,20.19,0.0,59.81,66.34
2010,4,21,2.26,11.8,16.69,0.33,63.56,66.24
2010,4,22,3.09,11.55,17.16,0.78,55.88,66.15
2010,4,23,3.23,9.29,16.88,0.25,66.38,66.2
2010,4,24,2.3,8.01,25.89,0.05,42.5,66.11
2010,4,25,3.59,7.26,21.45,0.08,31.5,66.12
2010,4,26,1.84,7.09,25.21,0.19,34.56,66.19
2010,4,27,2.31,9.42,19.88,0.0,30.62,66.36
2010,4,28,2.47,8.43,21.68,0.06,46.19,66.48
2010,4,29,2.84,7.34,11.09,0.07,81.06,66.49
2010,4,30,1.32,5.46,8.46,0.04,75.81,66.47
2010,5,1,2.65,6.79,12.38,0.18,78.31,66.4
2010,5,2,4.08,6.68,18.11,0.06,51.81,66.07
2010,5,3,2.27,4.32,21.51,0.05,49.94,66.21
2010,5,4,1.73,6.38,19.41,0.0,58.06,66.24
2010,5,5,1.67,5.83,23.74,0.0,38.06,66.07
2010,5,6,3.02,6.15,22.24,0.21,39.69,66.23
2010,5,7,2.98,7.19,20.2,0.21,62.31,66.22
2010,5,8,1.91,5.24,21.74,0.1,61.56,66.31
2010,5,9,1.59,2.94,19.62,0.0,67.19,66.45
2010,5,10,1.71,3.23,19.94,0.0,57.62,66.35
2010,5,11,1.52,4.11,20.1,0.0,47.62,66.27
2010,5,12,2.09,5.21,18.89,0.0,47.94,66.2
2010,5,13,1.63,7.39,17.94,0.0,40.94,66.14
2010,5,14,3.5,6.12,20.21,0.0,42.12,66.05
2010,5,15,4.3,5.45,18.56,0.42,53.88,66.1
2010,5,16,6.0,5.23,15.12,0.92,56.0,65.93
2010,5,17,6.18,3.51,19.23,0.0,30.19,65.81
2010,5,18,1.73,3.81,23.8,0.0,33.31,66.16
2010,5,19,1.93,5.02,21.82,0.0,37.69,66.32
2010,5,20,1.77,6.95,20.43,0.0,43.25,66.32
2010,5,21,2.43,7.05,21.09,0.0,42.38,66.25
2010,5,22,3.48,5.79,18.7,0.0,42.81,66.06
2010,5,23,3.41,3.75,15.74,0.0,48.5,65.9
2010,5,24,2.38,3.22,22.69,0.0,34.0,65.9
2010,5,25,1.98,3.92,20.81,0.0,27.56,66.05
2010,5,26,2.24,4.87,18.8,0.01,32.25,66.25
2010,5,27,2.55,5.41,10.23,0.03,75.81,66.56
2010,5,28,2.72,8.05,16.69,0.24,68.44,66.26
2010,5,29,4.12,5.46,20.16,0.0,38.81,66.12
2010,5,30,2.21,3.44,23.87,0.16,41.38,66.37
2010,5,31,1.79,2.9,21.16,0.0,49.5,66.39
2010,6,1,1.57,3.02,21.23,0.0,27.69,66.15
2010,6,2,2.09,3.27,20.63,0.0,27.12,66.12
2010,6,3,2.07,4.14,18.8,0.0,24.06,66.16
2010,6,4,2.41,3.38,19.22,0.0,49.38,66.38
2010,6,5,2.28,4.27,16.35,0.0,69.69,66.47
2010,6,6,3.1,5.58,18.64,0.0,31.81,66.24
2010,6,7,2.86,4.75,19.3,0.0,39.06,66.35
2010,6,8,1.57,4.5,19.63,0.0,49.5,66.46
2010,6,9,1.62,6.31,21.08,0.0,32.0,66.46
2010,6,10,2.11,5.21,18.87,0.08,41.75,66.52
2010,6,11,2.11,6.88,19.62,0.0,40.19,66.45
2010,6,12,2.12,6.75,20.12,0.0,46.88,66.41
2010,6,13,1.98,6.78,18.52,0.0,49.81,66.2
2010,6,14,2.76,5.89,18.4,0.0,36.12,66.11
2010,6,15,2.67,5.71,18.85,0.0,30.06,66.13
2010,6,16,3.62,4.34,20.62,0.0,24.56,66.14
2010,6,17,3.88,2.8,20.05,0.21,22.38,66.07
2010,6,18,5.28,4.74,20.29,0.01,21.0,65.92
2010,6,19,3.16,3.94,21.93,0.0,24.75,66.01
2010,6,20,2.96,5.98,20.0,0.05,24.31,66.07
2010,6,21,2.55,6.61,19.22,0.11,35.12,66.2
2010,6,22,1.89,7.01,23.15,0.0,32.5,66.39
2010,6,23,2.78,7.48,21.64,0.0,25.5,66.21
2010,6,24,2.23,6.9,20.91,0.0,39.44,66.27
2010,6,25,2.4,7.46,17.96,0.0,43.94,66.29
2010,6,26,3.05,7.07,20.9,0.0,38.0,66.19
2010,6,27,3.29,5.64,18.26,0.01,40.94,66.2
2010,6,28,4.64,4.65,15.37,0.0,72.62,66.19
2010,6,29,4.04,3.9,20.36,0.0,37.94,66.0
2010,6,30,2.09,1.52,19.93,0.0,20.06,66.4
2010,7,1,1.95,4.3,21.93,0.0,17.69,66.25
2010,7,2,2.51,5.44,22.61,0.0,13.81,66.21
2010,7,3,2.08,6.62,21.45,0.0,16.88,66.28
2010,7,4,3.15,6.53,22.65,0.0,20.81,66.22
2010,7,5,2.99,6.78,22.34,0.0,25.06,66.25
2010,7,6,2.45,6.76,22.52,0.0,28.38,66.23
2010,7,7,3.65,3.7,19.07,0.0,31.88,66.21
2010,7,8,2.18,4.79,22.58,0.0,34.94,66.07
2010,7,9,2.4,3.08,19.73,0.0,33.19,66.24
2010,7,10,2.08,4.93,19.48,0.0,41.94,66.19
2010,7,11,3.54,3.1,23.12,0.0,11.06,65.89
2010,7,12,3.55,2.9,23.7,0.0,10.5,65.81
2010,7,13,4.69,2.19,19.77,0.0,7.38,65.81
2010,7,14,3.74,1.55,19.77,0.0,9.06,65.83
2010,7,15,3.95,0.11,18.45,0.0,19.19,65.83
2010,7,16,4.61,-1.22,20.66,0.01,36.25,65.85
2010,7,17,5.95,1.58,16.81,0.1,26.5,65.82
2010,7,18,8.44,0.9,15.52,0.01,9.62,65.51
2010,7,19,5.84,4.84,20.4,0.0,5.38,65.89
2010,7,20,4.95,4.3,19.74,0.0,9.12,65.88
2010,7,21,8.06,4.94,20.88,0.0,10.06,65.68
2010,7,22,4.71,2.86,21.63,0.0,10.75,65.96
2010,7,23,3.18,2.67,22.96,0.0,8.19,66.11
2010,7,24,4.8,3.81,23.0,0.0,6.06,66.05
2010,7,25,2.15,2.89,23.35,0.0,18.19,66.24
2010,7,26,2.37,5.23,20.05,0.0,34.19,66.24
2010,7,27,2.69,5.27,20.49,0.0,17.56,66.2
2010,7,28,2.51,4.01,22.2,0.0,18.12,66.35
2010,7,29,2.52,5.9,22.31,0.0,23.5,66.11
2010,7,30,4.37,4.36,19.59,0.0,15.0,65.87
2010,7,31,4.0,2.24,18.74,0.0,11.69,65.92
2010,8,1,3.38,2.8,20.96,0.0,9.19,65.99
2010,8,2,2.64,3.19,21.39,0.0,12.81,66.11
2010,8,3,3.2,3.58,19.55,0.0,24.94,66.07
2010,8,4,2.38,4.84,24.41,0.0,15.25,66.1
2010,8,5,1.69,6.51,20.2,0.0,12.31,66.35
2010,8,6,2.03,8.09,22.78,0.0,9.44,66.32
2010,8,7,2.53,8.16,24.02,0.0,9.06,66.29
2010,8,8,3.09,6.45,23.98,0.0,25.75,66.36
2010,8,9,2.32,6.74,23.94,0.0,44.0,66.29
2010,8,10,3.03,6.26,19.99,0.0,47.62,66.26
2010,8,11,6.08,6.0,20.5,0.0,37.56,65.9
2010,8,12,6.9,5.81,19.48,0.0,19.75,65.92
2010,8,13,2.48,5.25,22.85,0.0,25.88,66.29
2010,8,14,1.34,7.92,21.5,0.0,12.06,66.33
2010,8,15,2.13,8.15,20.81,0.0,14.31,66.3
2010,8,16,2.52,7.8,23.27,0.0,17.31,66.27
2010,8,17,2.49,8.51,24.34,0.0,22.88,66.3
2010,8,18,2.26,7.92,24.05,0.0,23.62,66.35
2010,8,19,3.43,6.11,15.82,0.07,61.25,66.38
2010,8,20,2.45,6.9,17.89,0.0,65.06,66.37
2010,8,21,2.31,8.74,20.62,0.0,40.56,66.3
2010,8,22,2.28,9.07,22.09,0.0,19.25,66.22
2010,8,23,2.64,8.36,27.75,0.0,12.19,66.14
2010,8,24,2.8,8.7,26.38,0.0,26.94,66.2
2010,8,25,2.66,9.87,25.73,0.0,37.62,66.21
2010,8,26,2.32,10.49,21.89,0.0,44.0,66.21
2010,8,27,2.48,9.71,23.52,0.0,37.81,66.16
2010,8,28,1.78,10.11,23.88,0.0,41.69,66.1
2010,8,29,3.68,8.35,16.65,0.0,51.31,66.28
2010,8,30,2.73,9.85,18.1,0.0,52.12,66.1
2010,8,31,3.36,8.49,16.47,0.02,17.19,65.89
2010,9,1,4.04,6.8,14.84,0.14,39.62,65.97
2010,9,2,5.96,6.61,15.31,0.01,35.44,66.08
2010,9,3,4.54,7.3,21.43,0.0,15.81,66.2
2010,9,4,3.07,5.6,21.54,0.0,31.88,66.28
2010,9,5,2.47,4.15,23.67,0.0,46.12,66.25
2010,9,6,1.89,4.55,23.42,0.0,35.12,66.44
2010,9,7,2.57,6.17,21.27,0.0,34.94,66.63
2010,9,8,2.5,8.51,22.65,0.0,31.38,66.4
2010,9,9,2.53,9.35,24.02,0.0,25.62,66.22
2010,9,10,2.76,10.31,22.57,0.0,29.0,66.11
2010,9,11,4.25,8.43,21.09,0.0,42.62,66.12
2010,9,12,4.68,7.4,22.02,0.0,31.31,65.87
2010,9,13,4.43,5.23,22.38,0.0,16.62,65.93
2010,9,14,1.51,6.98,25.73,0.0,23.44,66.24
2010,9,15,2.77,9.4,26.33,0.0,16.38,66.31
2010,9,16,3.15,10.29,25.92,0.0,23.88,66.32
2010,9,17,3.85,9.69,18.29,0.0,57.81,66.46
2010,9,18,3.19,10.29,21.25,0.0,52.62,66.39
2010,9,19,3.19,9.99,21.73,0.0,37.0,66.37
2010,9,20,1.91,10.74,21.05,0.0,36.56,66.19
2010,9,21,2.34,10.34,22.29,0.0,20.94,66.07
2010,9,22,2.73,10.62,21.84,0.02,28.69,66.04
2010,9,23,2.35,10.32,21.77,0.0,33.5,66.09
2010,9,24,2.27,9.65,24.9,0.0,37.62,66.1
2010,9,25,3.07,11.15,20.79,0.0,36.31,65.99
2010,9,26,2.77,10.04,24.66,0.0,17.5,65.92
2010,9,27,3.67,9.98,24.95,0.0,10.69,65.82
2010,9,28,2.64,9.82,25.33,0.0,14.62,65.87
2010,9,29,3.37,9.49,23.87,0.0,33.25,65.84
2010,9,30,3.2,9.3,24.75,0.0,15.88,65.85
2010,10,1,4.52,8.15,24.84,0.02,19.31,65.98
2010,10,2,4.8,6.51,18.16,0.01,56.0,66.04
2010,10,3,4.12,6.01,22.85,0.0,43.06,65.94
2010,10,4,2.7,6.57,26.21,0.0,25.75,66.11
2010,10,5,2.58,9.45,25.83,0.0,25.19,66.12
2010,10,6,4.45,9.45,23.74,0.0,16.5,66.01
2010,10,7,3.76,6.56,25.41,0.0,29.0,66.23
2010,10,8,3.19,9.59,20.12,0.0,54.5,66.27
2010,10,9,3.58,8.76,21.38,0.0,52.88,66.34
2010,10,10,4.26,7.72,18.02,0.0,63.12,66.36
2010,10,11,4.45,8.67,16.53,0.0,64.0,66.27
2010,10,12,3.55,9.46,12.6,0.05,62.0,66.19
2010,10,13,4.48,10.55,19.98,0.0,21.62,65.93
2010,10,14,3.93,9.41,24.94,0.0,24.0,66.07
2010,10,15,2.69,11.51,22.18,0.08,45.5,66.16
2010,10,16,4.03,12.03,15.2,0.17,60.06,66.27
2010,10,17,3.23,11.04,20.48,0.07,53.88,66.26
2010,10,18,3.41,9.48,20.17,0.0,55.31,66.27
2010,10,19,3.79,10.1,19.81,0.0,56.5,66.21
2010,10,20,2.59,13.12,20.07,0.0,51.88,66.09
2010,10,21,2.22,13.48,19.08,0.43,36.94,65.99
2010,10,22,2.62,11.26,21.35,0.15,32.19,66.02
2010,10,23,2.52,12.17,21.04,0.01,45.94,66.02
2010,10,24,2.11,12.25,23.3,0.0,39.94,66.04
2010,10,25,3.72,11.53,15.18,0.02,58.06,66.17
2010,10,26,4.15,11.73,17.97,0.0,54.19,66.2
2010,10,27,2.82,13.31,21.98,0.0,31.62,65.95
2010,10,28,2.89,11.4,25.87,0.0,18.19,65.87
2010,10,29,3.52,11.24,24.6,0.0,20.38,65.84
2010,10,30,3.77,9.87,25.06,0.0,21.88,66.01
2010,10,31,3.79,8.08,22.92,0.0,44.12,66.26
2010,11,1,3.36,6.31,16.55,0.15,53.5,66.5
2010,11,2,3.48,8.39,21.26,0.0,45.81,66.3
2010,11,3,2.79,10.87,22.33,0.0,35.88,65.92
2010,11,4,2.18,10.73,22.94,0.0,31.56,65.86
2010,11,5,2.98,10.09,17.56,0.0,42.62,66.21
2010,11,6,4.07,11.42,21.5,0.0,49.56,66.22
2010,11,7,2.66,13.79,21.17,0.0,33.31,65.91
2010,11,8,4.55,11.8,21.7,0.0,28.44,65.89
2010,11,9,4.32,9.91,20.27,0.01,56.44,66.07
2010,11,10,4.1,8.98,22.24,0.0,54.12,66.19
2010,11,11,3.23,10.1,23.59,0.0,40.12,66.21
2010,11,12,3.66,10.35,20.63,0.0,36.94,66.28
2010,11,13,3.33,10.66,21.59,0.0,40.31,66.27
2010,11,14,3.56,11.55,20.31,0.19,52.12,66.13
2010,11,15,3.13,10.35,16.8,0.15,57.5,66.05
2010,11,16,3.02,8.63,21.73,0.0,46.62,66.02
2010,11,17,3.29,9.72,18.26,0.0,54.44,66.07
2010,11,18,1.92,12.47,20.77,0.13,40.69,65.81
2010,11,19,3.76,10.69,24.92,0.06,24.5,65.76
2010,11,20,3.05,11.79,21.6,0.0,37.0,65.94
2010,11,21,3.27,11.61,23.35,0.0,40.75,66.0
2010,11,22,4.33,11.44,16.58,1.1,58.94,65.98
2010,11,23,3.78,11.75,18.0,0.66,56.75,65.82
2010,11,24,3.95,10.19,14.58,0.15,60.81,65.98
2010,11,25,4.11,11.17,19.1,0.0,55.81,66.06
2010,11,26,3.29,13.04,19.24,0.03,57.75,66.07
2010,11,27,2.69,14.96,17.75,0.26,55.69,65.99
2010,11,28,3.54,13.75,22.4,0.23,37.44,65.95
2010,11,29,3.43,13.56,16.69,0.14,58.06,65.96
2010,11,30,3.45,13.33,18.98,0.02,55.12,66.02
2010,12,1,2.52,15.3,20.02,0.0,49.19,65.96
2010,12,2,3.09,16.22,19.81,0.0,49.12,65.95
2010,12,3,4.08,16.03,16.3,1.42,58.81,65.97
2010,12,4,4.36,15.06,16.96,0.68,61.94,66.04
2010,12,5,3.34,11.58,13.2,15.05,73.56,66.13
2010,12,6,2.96,12.97,20.62,3.2,59.25,66.08
2010,12,7,2.98,15.42,18.23,0.02,55.62,65.98
2010,12,8,3.08,14.91,16.56,0.58,48.56,66.11
2010,12,9,2.84,15.94,16.78,0.01,56.0,65.98
2010,12,10,2.66,13.41,15.94,0.0,49.69,66.01
2010,12,11,3.41,16.25,18.02,0.12,47.38,65.95
2010,12,12,3.79,14.3,17.2,0.07,56.25,65.96
2010,12,13,4.1,10.57,19.33,0.0,54.12,65.77
2010,12,14,3.1,8.69,19.62,0.0,41.25,65.87
2010,12,15,3.82,9.73,21.23,0.0,35.06,65.93
2010,12,16,3.28,10.98,22.49,0.0,34.06,66.02
2010,12,17,3.08,12.76,22.0,0.0,39.62,65.98
2010,12,18,3.66,13.14,18.05,0.0,45.62,66.0
2010,12,19,3.13,13.08,17.29,4.07,53.12,66.03
2010,12,20,4.41,12.19,10.64,0.64,66.88,66.23
2010,12,21,4.41,12.97,16.47,3.6,58.56,66.3
2010,12,22,3.04,12.06,10.58,2.48,71.56,66.2
2010,12,23,2.02,14.58,14.85,0.39,60.12,66.0
2010,12,24,2.57,13.26,14.84,0.23,56.75,66.02
2010,12,25,3.38,10.67,11.13,0.13,67.25,66.16
2010,12,26,2.62,9.86,14.63,13.07,69.56,66.2
2010,12,27,2.68,12.15,16.44,5.52,65.5,66.11
2010,12,28,2.6,12.79,18.0,1.56,64.25,66.02
2010,12,29,3.12,9.6,13.25,5.63,70.81,66.03
2010,12,30,3.02,10.19,15.12,10.97,71.25,65.94
2010,12,31,2.95,8.97,13.97,3.88,72.5,65.94
2011,1,1,2.83,10.35,13.81,3.15,69.31,66.01
2011,1,2,2.52,11.04,14.21,6.52,66.62,65.91
2011,1,3,2.57,11.41,17.3,1.4,57.25,65.87
2011,1,4,3.15,12.48,14.7,0.02,65.0,65.94
2011,1,5,3.66,11.54,12.22,1.2,69.75,66.07
2011,1,6,4.4,11.66,14.62,0.62,68.06,66.1
2011,1,7,3.8,12.37,14.2,1.29,69.0,66.07
2011,1,8,3.35,12.87,11.64,0.99,69.81,66.17
2011,1,9,3.34,13.01,9.95,0.25,69.5,66.24
2011,1,10,1.89,12.74,12.49,0.19,67.88,66.17
2011,1,11,2.7,13.87,13.8,0.25,67.56,66.03
2011,1,12,2.91,11.8,11.1,0.13,70.31,66.02
2011,1,13,3.48,12.08,15.83,0.01,63.5,66.02
2011,1,14,2.69,12.2,16.86,2.98,66.56,66.14
2011,1,15,2.59,12.13,17.38,0.03,63.0,66.18
2011,1,16,3.36,15.42,20.73,0.01,53.25,65.97
2011,1,17,3.24,13.47,13.49,1.51,65.06,66.11
2011,1,18,3.47,13.22,13.05,0.17,68.12,66.1
2011,1,19,2.94,14.86,16.95,1.23,64.06,65.99
2011,1,20,3.05,10.39,9.18,8.64,75.88,66.09
2011,1,21,3.18,10.3,11.21,0.28,72.12,66.06
2011,1,22,4.11,9.27,13.05,0.93,71.44,66.14
2011,1,23,3.97,10.07,13.82,3.4,71.19,66.28
2011,1,24,3.68,11.49,13.8,0.32,69.31,66.19
2011,1,25,2.33,12.12,11.75,0.0,70.19,66.14
2011,1,26,2.52,12.23,12.82,0.66,71.5,66.15
2011,1,27,2.79,12.97,14.29,0.06,63.12,66.14
2011,1,28,3.01,12.83,13.12,3.11,66.81,66.23
2011,1,29,3.28,11.61,9.8,0.66,74.75,66.38
2011,1,30,2.41,11.3,9.41,0.01,73.44,66.38
2011,1,31,2.64,12.61,13.53,3.77,69.62,66.2
2011,2,1,2.86,12.17,12.0,2.83,70.5,66.31
2011,2,2,3.17,13.02,14.16,2.12,69.25,66.29
2011,2,3,1.93,12.01,10.14,2.25,75.75,66.15
2011,2,4,3.02,12.51,11.47,2.16,68.56,66.1
2011,2,5,3.13,11.13,10.92,3.6,75.69,66.08
2011,2,6,3.95,11.44,10.56,3.89,75.44,66.17
2011,2,7,1.88,11.22,11.25,4.17,74.19,66.15
2011,2,8,2.95,11.03,10.58,5.54,76.88,66.19
2011,2,9,2.39,8.37,10.75,0.35,75.5,66.18
