-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 10/01/2008 through 02/29/2024 
Location: Latitude  -26.0323   Longitude -65.9232 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1842.51 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_RANGE       MERRA-2 Temperature at 2 Meters Range (C) 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR,PS,RH2M,T2M,T2M_RANGE,WS2M
2013,12,24,0.12,81.45,68.25,21.19,12.53,2.26
2013,12,25,0.0,81.34,58.19,21.8,14.1,2.26
2013,12,26,0.0,81.54,51.69,22.19,12.94,1.89
2013,12,27,0.23,81.76,60.06,22.2,10.09,1.83
2013,12,28,0.0,81.58,62.5,22.89,13.06,2.03
2013,12,29,0.0,81.29,61.69,23.79,13.38,2.0
2013,12,30,0.74,81.16,62.25,23.51,13.48,2.15
2013,12,31,3.83,81.23,67.06,22.97,11.88,2.02
2014,1,1,0.48,81.15,61.0,23.01,15.93,2.63
2014,1,2,25.32,80.99,70.62,22.25,12.23,2.09
2014,1,3,18.8,81.8,83.06,14.2,4.91,2.36
2014,1,4,0.25,81.98,71.25,16.7,13.13,2.3
2014,1,5,0.0,81.74,63.25,19.09,12.69,2.01
2014,1,6,0.0,81.45,61.31,20.9,14.06,2.06
2014,1,7,0.0,81.42,63.56,22.37,13.52,1.89
2014,1,8,0.58,81.68,69.0,21.13,8.85,1.88
2014,1,9,0.0,81.34,58.38,22.54,13.81,2.53
2014,1,10,2.86,81.29,63.44,22.66,11.48,2.04
2014,1,11,40.86,81.97,81.19,15.39,6.45,2.66
2014,1,12,3.17,82.19,73.06,15.28,12.05,1.92
2014,1,13,0.24,81.89,74.62,17.82,13.84,2.11
2014,1,14,0.16,81.76,76.38,19.47,11.3,2.13
2014,1,15,0.3,81.81,71.0,19.74,11.41,2.09
2014,1,16,0.0,81.68,66.44,20.58,11.78,2.37
2014,1,17,0.0,81.55,67.75,20.33,10.84,2.5
2014,1,18,13.87,81.59,73.06,20.69,11.76,2.15
2014,1,19,1.62,81.66,80.0,19.39,7.09,2.05
2014,1,20,0.0,81.3,72.44,21.79,12.21,2.2
2014,1,21,0.0,81.12,66.12,23.59,14.95,2.16
2014,1,22,0.0,81.18,70.19,23.17,10.59,2.38
2014,1,23,0.18,80.93,66.44,24.1,13.87,2.3
2014,1,24,35.09,81.48,81.12,17.98,12.62,3.01
2014,1,25,7.4,81.92,80.31,12.75,8.88,2.17
2014,1,26,0.08,81.59,79.06,14.65,11.34,2.48
2014,1,27,0.16,81.41,78.06,17.23,12.84,2.52
2014,1,28,27.28,81.42,80.62,18.37,11.08,2.31
2014,1,29,28.32,81.72,83.5,15.56,5.09,2.0
2014,1,30,0.32,81.57,76.56,17.93,12.79,1.86
2014,1,31,0.0,81.45,66.06,20.27,13.81,1.9
2014,2,1,0.11,81.29,66.75,21.08,13.72,2.04
2014,2,2,0.0,81.06,72.31,21.56,12.35,2.08
2014,2,3,3.11,81.14,77.12,20.86,10.5,1.89
2014,2,4,0.43,81.18,71.25,21.08,12.99,2.5
2014,2,5,0.23,81.15,67.5,22.26,13.5,2.11
2014,2,6,3.08,81.39,84.0,19.5,5.73,2.21
2014,2,7,0.0,81.35,75.25,20.06,11.39,2.19
2014,2,8,0.0,81.21,73.81,20.37,12.51,2.07
2014,2,9,36.49,81.38,82.25,19.15,7.59,2.46
2014,2,10,3.6,81.56,83.88,18.84,7.15,1.93
2014,2,11,0.2,81.46,78.81,19.86,11.02,2.31
2014,2,12,12.08,81.51,78.19,19.19,9.41,2.1
2014,2,13,2.95,81.76,78.25,17.3,8.96,2.16
2014,2,14,3.12,81.97,84.12,15.05,8.07,2.59
2014,2,15,8.38,81.9,84.94,14.7,8.57,2.52
2014,2,16,0.49,81.76,81.38,15.94,10.59,2.53
2014,2,17,2.41,81.71,82.88,17.14,10.75,2.68
2014,2,18,2.56,81.59,81.0,17.99,10.21,2.56
2014,2,19,4.92,81.55,80.19,17.77,10.02,2.01
2014,2,20,2.25,81.48,81.19,18.01,11.2,2.3
2014,2,21,33.67,81.5,83.25,19.01,10.5,2.37
2014,2,22,31.25,81.64,88.19,17.55,7.27,2.46
2014,2,23,4.6,81.51,84.62,17.71,10.48,2.12
2014,2,24,3.63,81.37,83.88,19.27,10.67,2.62
2014,2,25,9.4,81.65,87.31,15.66,9.68,2.75
2014,2,26,0.45,81.95,81.56,12.53,9.96,2.27
2014,2,27,0.0,81.89,77.62,14.83,13.07,1.91
2014,2,28,0.0,81.53,76.25,16.3,10.84,2.19
2014,3,1,13.93,81.38,81.94,16.25,10.57,2.59
2014,3,2,21.59,81.54,85.0,14.54,10.43,2.58
2014,3,3,4.36,81.75,79.5,13.26,10.69,2.09
2014,3,4,0.0,81.65,77.12,14.84,12.73,1.85
2014,3,5,26.67,81.85,62.0,17.01,13.23,1.66
2014,3,6,0.66,81.83,72.5,17.12,10.75,1.96
2014,3,7,0.0,81.96,86.0,16.64,8.21,1.95
2014,3,8,0.0,81.72,82.81,17.13,10.55,2.23
2014,3,9,9.43,81.36,77.62,18.83,13.19,1.84
2014,3,10,4.7,81.71,86.62,15.43,7.18,2.18
2014,3,11,0.11,81.75,82.12,15.28,10.41,1.76
2014,3,12,0.51,81.67,81.06,16.11,11.78,2.44
2014,3,13,0.01,81.54,79.25,17.35,11.94,2.31
2014,3,14,1.52,81.25,75.44,18.26,14.3,2.29
2014,3,15,0.02,81.54,76.12,14.55,10.18,2.16
2014,3,16,0.0,81.11,59.0,16.9,18.12,1.59
2014,3,17,12.9,81.46,66.56,18.1,9.74,2.05
2014,3,18,9.47,81.64,88.69,13.28,7.31,2.25
2014,3,19,0.23,81.49,79.81,12.26,10.8,1.7
2014,3,20,0.0,81.38,68.88,14.8,13.12,1.69
2014,3,21,2.68,81.71,60.31,16.76,12.08,2.2
2014,3,22,0.46,82.45,82.94,12.58,8.92,2.03
2014,3,23,0.0,81.88,76.06,14.4,12.09,2.12
2014,3,24,0.0,81.74,74.25,15.52,11.73,1.8
2014,3,25,4.48,82.09,81.31,14.07,6.56,1.62
2014,3,26,0.72,82.11,85.19,13.58,9.06,2.02
2014,3,27,0.01,81.68,82.75,15.43,11.52,2.05
2014,3,28,7.54,81.46,83.0,16.83,10.45,2.24
2014,3,29,0.54,81.01,75.06,16.49,10.97,1.29
2014,3,30,4.04,81.08,57.19,16.14,17.62,2.4
2014,3,31,3.93,81.77,79.0,15.65,10.47,1.86
2014,4,1,0.78,82.07,84.44,16.37,9.95,2.0
2014,4,2,1.02,81.94,86.19,17.23,9.81,2.4
2014,4,3,0.68,81.67,82.31,18.65,11.31,2.23
2014,4,4,0.16,81.68,86.56,19.23,9.53,2.38
2014,4,5,0.26,81.56,81.12,20.18,10.59,2.02
2014,4,6,0.78,81.4,83.12,20.37,10.09,2.02
2014,4,7,2.88,81.13,67.31,21.45,16.47,1.74
2014,4,8,0.36,81.46,68.88,17.58,12.59,1.7
2014,4,9,0.01,81.59,74.81,15.97,10.91,1.79
2014,4,10,2.92,81.52,69.19,15.26,11.77,2.02
2014,4,11,1.24,81.6,80.81,12.54,10.37,2.06
2014,4,12,1.3,81.87,66.5,12.56,10.95,2.26
2014,4,13,0.32,82.27,80.75,9.15,8.45,2.19
2014,4,14,0.0,82.0,74.31,10.22,13.3,1.84
2014,4,15,0.0,81.69,61.38,13.03,15.25,1.78
2014,4,16,0.0,81.32,52.12,15.73,17.06,1.49
2014,4,17,0.09,81.7,63.12,14.71,11.22,1.6
2014,4,18,0.1,81.62,77.56,13.48,11.89,1.7
2014,4,19,0.01,81.95,77.69,13.58,11.27,1.49
2014,4,20,0.0,81.92,80.38,14.21,11.45,1.8
2014,4,21,0.51,81.83,77.94,14.88,11.53,1.68
2014,4,22,2.01,82.03,89.25,13.09,6.47,1.81
2014,4,23,0.01,82.03,81.75,13.94,11.16,1.65
2014,4,24,0.0,82.08,80.88,13.91,10.21,1.86
2014,4,25,0.0,81.9,81.44,13.05,10.18,1.99
2014,4,26,0.0,81.6,69.69,12.9,13.73,1.9
2014,4,27,0.0,81.58,58.62,13.54,15.8,1.73
2014,4,28,0.91,81.81,83.06,13.69,8.54,1.79
2014,4,29,1.1,81.41,83.81,14.62,10.77,1.98
2014,4,30,0.39,81.39,68.0,12.75,12.41,1.07
2014,5,1,0.0,81.36,60.88,11.63,15.9,1.88
2014,5,2,0.0,81.42,56.62,13.9,17.03,1.77
2014,5,3,0.04,81.6,62.81,16.11,14.06,1.5
2014,5,4,0.01,81.7,77.81,17.48,10.55,1.62
2014,5,5,5.84,81.75,80.62,16.3,9.66,1.55
2014,5,6,1.66,81.87,86.56,14.97,8.51,1.69
2014,5,7,0.13,82.03,74.25,15.66,11.23,1.29
2014,5,8,0.15,82.23,80.25,15.51,9.48,1.46
2014,5,9,22.17,81.97,91.0,14.44,7.87,1.91
2014,5,10,14.66,81.72,90.69,13.78,7.38,1.98
2014,5,11,1.06,81.66,84.81,13.54,9.91,1.93
2014,5,12,0.05,81.67,80.69,12.94,11.48,1.66
2014,5,13,0.02,81.71,69.62,12.53,13.08,1.52
2014,5,14,0.01,81.54,66.44,13.1,13.64,1.58
2014,5,15,0.02,81.8,64.94,13.22,13.67,1.49
2014,5,16,0.0,81.76,73.5,13.61,11.18,1.45
2014,5,17,0.46,81.91,70.25,12.92,10.51,1.52
2014,5,18,0.8,81.79,82.0,12.85,11.05,1.78
2014,5,19,0.85,81.65,69.62,13.6,11.56,1.59
2014,5,20,0.07,81.28,76.81,14.65,14.1,1.85
2014,5,21,0.26,80.99,63.69,13.73,17.3,1.56
2014,5,22,2.07,81.72,81.75,4.91,7.42,2.24
2014,5,23,0.46,82.27,84.56,2.81,8.47,1.98
2014,5,24,0.12,81.68,74.88,5.17,11.38,1.71
2014,5,25,0.06,81.68,67.38,8.23,15.09,1.82
2014,5,26,0.02,81.89,60.62,8.94,12.59,1.77
2014,5,27,0.0,81.91,51.0,9.95,13.38,1.46
2014,5,28,0.0,81.54,51.44,10.93,15.78,1.66
2014,5,29,0.0,81.11,47.19,12.29,20.72,1.64
2014,5,30,0.0,81.28,54.81,12.06,15.88,1.38
2014,5,31,0.0,81.66,63.38,9.8,12.81,1.4
2014,6,1,0.0,81.69,67.0,8.58,12.91,1.54
2014,6,2,0.0,81.38,53.5,10.41,15.56,1.49
2014,6,3,0.0,80.9,43.44,12.02,21.53,1.71
2014,6,4,0.0,80.91,36.69,13.49,20.39,2.28
2014,6,5,0.0,81.05,49.25,10.88,18.42,1.03
2014,6,6,0.0,80.96,46.69,10.72,20.06,1.28
2014,6,7,0.13,81.0,45.31,10.16,18.12,2.01
2014,6,8,0.0,81.38,47.56,8.22,16.7,1.51
2014,6,9,0.0,81.92,45.56,10.1,13.78,1.51
2014,6,10,0.48,81.44,55.06,10.21,16.67,1.79
2014,6,11,0.0,80.78,37.0,13.15,21.76,2.53
2014,6,12,0.0,81.06,42.25,13.28,19.35,2.17
2014,6,13,0.0,82.03,64.38,4.74,12.55,1.46
2014,6,14,0.0,82.05,53.56,6.36,15.73,1.53
2014,6,15,0.0,81.87,42.25,11.33,16.98,1.29
2014,6,16,0.0,82.22,50.56,10.74,11.39,1.3
2014,6,17,0.18,82.11,75.56,9.02,12.41,1.52
2014,6,18,0.19,82.53,90.19,6.87,5.3,2.02
2014,6,19,0.03,82.25,80.31,6.55,10.07,2.22
2014,6,20,0.04,81.76,69.38,9.72,14.73,1.78
2014,6,21,0.0,81.35,54.44,12.58,19.14,1.4
2014,6,22,0.0,81.43,46.25,11.27,18.84,1.68
2014,6,23,0.0,81.65,49.19,12.08,17.05,1.45
2014,6,24,0.08,81.6,75.88,11.45,11.59,1.73
2014,6,25,6.19,81.41,75.75,10.29,10.35,1.73
2014,6,26,6.29,81.68,81.25,6.65,9.83,2.12
2014,6,27,5.2,82.28,89.88,1.81,5.25,1.56
2014,6,28,0.0,82.43,72.75,4.01,12.14,1.27
2014,6,29,0.0,81.95,49.19,6.66,15.21,1.53
2014,6,30,0.0,81.47,40.38,8.94,15.52,1.52
2014,7,1,0.0,81.2,42.56,9.43,18.05,1.53
2014,7,2,0.0,81.23,49.19,11.23,21.08,1.16
2014,7,3,0.0,81.55,63.88,10.41,12.02,1.55
2014,7,4,0.17,81.22,61.44,11.73,19.33,1.77
2014,7,5,1.14,81.5,58.69,8.26,14.02,1.66
2014,7,6,0.42,82.02,61.5,5.47,12.87,1.43
2014,7,7,0.0,82.21,49.75,8.32,14.3,1.52
2014,7,8,0.0,82.1,57.75,7.4,11.91,1.73
2014,7,9,0.0,82.13,46.0,8.99,12.3,1.2
2014,7,10,0.0,82.02,67.38,6.54,12.44,1.57
2014,7,11,0.0,81.57,59.62,7.9,15.81,1.83
2014,7,12,0.0,81.61,62.56,10.93,20.84,1.48
2014,7,13,0.0,81.8,73.81,12.15,14.09,1.91
2014,7,14,0.0,81.38,48.69,14.8,21.11,1.29
2014,7,15,0.0,81.81,53.69,12.36,15.16,2.41
2014,7,16,0.0,81.69,54.0,12.84,17.46,1.38
2014,7,17,0.0,82.2,50.94,10.81,13.61,1.5
2014,7,18,0.0,82.42,68.94,7.96,11.7,1.97
2014,7,19,0.0,82.03,48.31,10.85,14.96,1.63
2014,7,20,0.0,81.51,38.56,12.59,17.35,1.81
2014,7,21,0.0,81.21,31.62,12.75,17.95,2.33
2014,7,22,0.0,81.2,48.38,10.96,16.23,1.73
2014,7,23,0.52,81.57,79.5,3.6,8.96,2.64
2014,7,24,0.0,82.08,62.94,1.61,12.56,1.49
2014,7,25,0.0,81.52,43.56,4.51,17.83,1.57
2014,7,26,0.0,81.89,40.88,5.61,12.5,1.6
2014,7,27,0.0,81.89,48.5,6.05,14.88,1.62
2014,7,28,0.0,81.73,44.12,9.66,16.44,1.77
2014,7,29,0.0,81.7,42.81,13.01,18.16,1.8
2014,7,30,0.0,81.9,47.81,14.05,14.32,1.7
2014,7,31,0.0,81.6,42.06,15.55,20.02,1.64
2014,8,1,0.0,81.67,44.25,16.4,15.0,1.52
2014,8,2,0.0,81.5,31.19,17.42,20.08,1.71
2014,8,3,0.0,81.39,37.94,17.31,19.79,1.78
2014,8,4,0.0,82.27,72.38,8.77,9.51,2.06
2014,8,5,0.3,81.67,58.0,11.32,18.48,2.32
2014,8,6,0.0,81.52,38.44,13.57,19.72,2.02
2014,8,7,0.0,82.54,62.5,6.35,9.66,1.85
2014,8,8,0.0,82.25,61.56,6.79,12.08,1.81
2014,8,9,0.0,81.51,46.56,13.17,20.66,1.49
2014,8,10,0.0,81.59,40.81,12.49,17.09,2.02
2014,8,11,0.0,81.71,49.5,11.55,17.43,1.75
2014,8,12,1.45,82.08,61.62,8.69,14.8,2.19
2014,8,13,0.06,82.55,66.94,4.73,12.57,2.05
2014,8,14,3.64,81.79,47.75,8.73,17.3,2.3
2014,8,15,0.0,81.88,42.69,12.1,16.77,1.8
2014,8,16,0.0,82.14,45.38,13.73,14.29,1.88
2014,8,17,0.0,82.4,53.62,14.62,13.47,1.6
2014,8,18,0.0,82.11,46.56,15.1,15.38,1.83
2014,8,19,0.0,81.91,42.81,15.56,15.08,2.13
2014,8,20,0.0,81.63,52.75,15.92,14.72,2.86
2014,8,21,0.0,81.48,36.75,16.72,19.8,1.89
2014,8,22,0.0,81.39,41.75,17.24,16.27,1.97
2014,8,23,0.0,81.08,26.38,16.62,22.69,3.03
2014,8,24,0.0,81.17,34.0,14.13,21.9,2.23
2014,8,25,0.0,81.79,52.44,7.06,13.38,2.42
2014,8,26,0.0,81.97,55.38,6.23,15.48,2.22
2014,8,27,0.0,81.66,50.06,9.9,20.75,2.2
2014,8,28,0.0,81.67,47.75,11.38,17.23,2.27
2014,8,29,0.0,81.54,51.62,13.43,17.58,2.3
2014,8,30,0.0,81.51,36.12,16.59,21.96,1.77
2014,8,31,0.0,81.65,51.19,16.28,13.48,2.2
2014,9,1,0.0,81.12,44.75,18.3,23.98,1.91
2014,9,2,0.99,81.34,51.0,17.95,11.04,2.05
2014,9,3,5.3,81.48,66.12,17.87,15.32,2.51
2014,9,4,0.12,81.39,52.38,19.19,18.71,1.79
2014,9,5,0.0,81.36,35.19,19.13,21.43,2.2
2014,9,6,0.0,81.74,38.62,13.78,16.12,2.28
2014,9,7,0.0,81.81,46.19,14.52,18.55,1.87
2014,9,8,0.0,81.43,44.06,17.58,17.31,2.86
2014,9,9,0.0,81.09,33.75,18.27,20.36,2.38
2014,9,10,0.0,81.4,47.12,11.06,14.93,2.37
2014,9,11,0.0,81.65,62.25,7.79,15.78,2.32
2014,9,12,0.0,81.29,47.31,13.41,20.62,2.52
2014,9,13,0.0,81.41,61.25,14.87,12.3,2.4
2014,9,14,0.0,81.85,58.69,11.31,12.53,2.37
2014,9,15,0.0,82.14,52.38,11.19,15.49,2.11
2014,9,16,0.0,81.63,42.94,13.91,18.46,2.75
2014,9,17,0.0,81.53,53.12,14.11,12.37,2.28
2014,9,18,0.0,81.42,53.5,16.37,17.27,2.2
2014,9,19,0.14,81.64,60.94,13.75,12.77,2.29
2014,9,20,0.0,82.1,52.25,14.19,16.08,2.03
2014,9,21,0.0,81.81,51.5,14.5,16.74,3.34
2014,9,22,0.0,81.21,33.5,17.76,23.55,2.45
2014,9,23,0.0,81.41,32.5,17.4,17.02,1.86
2014,9,24,0.0,81.62,50.0,13.8,13.44,2.61
2014,9,25,0.0,81.2,27.56,17.5,25.05,2.13
2014,9,26,0.0,81.69,48.56,12.8,12.8,2.78
2014,9,27,0.0,81.51,44.56,12.5,18.12,2.69
2014,9,28,0.0,81.24,35.75,18.09,24.62,2.27
2014,9,29,0.0,81.38,49.19,19.02,15.11,2.4
2014,9,30,1.69,81.55,56.94,17.58,17.22,2.57
2014,10,1,0.13,82.06,66.19,16.12,11.41,2.74
2014,10,2,0.24,82.07,70.12,14.92,9.28,2.61
2014,10,3,0.55,81.73,74.19,17.87,14.29,2.84
2014,10,4,9.11,81.01,56.5,22.09,21.4,3.11
2014,10,5,1.41,81.64,62.5,15.95,13.76,2.38
2014,10,6,0.0,81.92,56.31,16.9,14.91,2.2
2014,10,7,0.0,81.68,54.06,18.79,17.18,2.55
2014,10,8,0.0,81.24,48.19,22.01,17.69,2.56
2014,10,9,3.26,81.15,49.12,21.77,17.01,2.73
2014,10,10,0.82,81.81,67.12,13.31,11.91,3.1
2014,10,11,0.0,81.76,51.44,14.12,16.28,2.31
2014,10,12,0.0,81.85,49.94,17.19,16.17,2.2
2014,10,13,0.0,81.84,52.56,18.55,17.06,2.14
2014,10,14,0.0,81.9,52.5,20.7,13.94,2.7
2014,10,15,0.0,81.47,41.81,24.23,17.27,2.64
2014,10,16,1.36,81.54,46.12,23.02,13.77,2.59
2014,10,17,3.1,81.48,56.94,22.43,17.58,2.15
2014,10,18,1.09,81.27,44.75,22.48,18.92,1.99
2014,10,19,0.65,81.84,67.5,15.78,10.15,2.56
2014,10,20,0.0,82.05,62.44,16.86,14.12,2.34
2014,10,21,0.0,81.94,57.81,18.68,15.63,2.88
2014,10,22,0.47,81.79,61.75,19.62,12.71,2.91
2014,10,23,3.68,81.81,71.06,18.84,10.94,2.03
2014,10,24,0.47,81.88,59.94,20.76,12.95,1.91
2014,10,25,0.0,81.76,47.44,22.05,14.59,2.08
2014,10,26,12.0,81.47,45.06,22.17,16.38,2.77
2014,10,27,6.99,81.33,46.06,23.05,17.73,2.47
2014,10,28,0.0,81.34,53.0,22.5,13.84,2.88
2014,10,29,0.5,80.99,42.88,24.01,18.09,2.56
2014,10,30,0.06,81.22,51.44,19.77,12.59,3.02
2014,10,31,5.49,81.41,61.06,20.13,15.95,2.59
2014,11,1,8.02,81.75,81.81,16.1,7.3,2.97
2014,11,2,1.83,81.67,74.12,17.16,13.29,2.78
2014,11,3,1.34,81.42,69.31,18.68,15.66,3.02
2014,11,4,0.08,81.77,72.38,13.72,9.69,3.27
2014,11,5,0.0,81.53,49.94,16.62,19.66,2.85
2014,11,6,0.0,81.56,47.19,19.92,17.46,2.52
2014,11,7,0.42,81.61,60.88,20.12,16.38,2.7
2014,11,8,0.01,81.79,48.94,18.61,16.3,2.77
2014,11,9,0.0,81.66,48.06,19.98,16.39,2.71
2014,11,10,5.1,81.29,56.25,21.89,17.57,2.67
2014,11,11,0.43,81.24,61.0,20.08,15.38,2.8
2014,11,12,8.91,81.67,75.12,15.7,10.1,2.74
2014,11,13,1.51,81.97,71.12,12.71,9.88,2.49
2014,11,14,0.0,81.95,48.62,16.48,17.36,1.99
2014,11,15,0.0,81.97,41.94,18.95,17.21,2.34
2014,11,16,0.0,82.03,45.81,19.51,13.88,2.37
2014,11,17,0.0,81.7,49.5,19.25,14.45,3.09
2014,11,18,0.0,81.18,47.69,20.62,17.31,2.25
2014,11,19,6.25,81.25,48.12,20.48,16.05,2.6
2014,11,20,7.87,81.35,72.56,17.74,11.23,2.61
2014,11,21,1.06,81.51,72.62,17.15,12.6,2.52
2014,11,22,0.02,81.77,69.94,16.8,11.34,2.67
2014,11,23,0.0,81.4,59.94,19.16,16.11,3.22
2014,11,24,3.81,81.16,50.38,21.38,18.62,2.59
2014,11,25,2.23,81.51,73.56,16.67,9.23,2.86
2014,11,26,2.3,81.64,67.19,16.41,12.93,2.41
2014,11,27,1.36,81.82,67.81,17.62,13.02,2.28
2014,11,28,0.0,81.46,60.94,20.58,17.16,3.39
2014,11,29,5.33,80.91,52.0,23.64,20.11,2.93
2014,11,30,2.82,81.53,73.25,15.29,8.73,3.38
2014,12,1,0.0,81.76,61.69,13.04,10.93,3.02
2014,12,2,0.0,81.73,55.5,14.76,15.08,2.31
2014,12,3,0.0,81.74,39.31,19.26,19.05,2.51
2014,12,4,0.0,81.75,36.5,20.4,17.22,2.99
2014,12,5,0.0,81.54,35.62,21.51,18.53,3.0
2014,12,6,0.0,81.29,32.5,24.37,17.74,2.5
2014,12,7,16.05,81.49,51.75,21.99,14.74,2.55
2014,12,8,0.96,81.48,79.0,18.05,7.23,2.34
2014,12,9,0.1,81.15,63.62,21.91,16.47,2.63
2014,12,10,16.39,81.38,71.88,20.84,9.68,2.28
2014,12,11,6.29,81.69,84.69,17.46,6.47,2.7
2014,12,12,0.33,81.6,74.5,19.21,11.7,2.64
2014,12,13,29.06,81.57,80.69,18.48,9.55,2.81
2014,12,14,22.01,81.58,86.75,16.77,5.85,2.56
2014,12,15,4.99,81.38,78.69,19.62,12.16,2.73
2014,12,16,2.2,81.5,76.0,20.04,11.52,2.7
2014,12,17,0.57,81.75,75.5,17.39,9.7,2.73
2014,12,18,0.52,81.67,74.62,17.58,10.48,2.48
2014,12,19,0.01,81.17,67.25,20.7,14.98,2.73
2014,12,20,4.77,80.72,54.62,22.4,17.73,2.66
2014,12,21,4.61,81.22,66.56,15.62,9.61,3.19
2014,12,22,0.53,81.92,75.06,12.4,8.35,3.41
2014,12,23,0.07,82.05,65.06,13.64,13.66,2.74
2014,12,24,0.0,81.44,56.5,17.31,17.43,2.79
2014,12,25,0.0,81.43,56.94,20.11,16.82,2.76
2014,12,26,0.0,81.51,55.06,22.87,17.64,2.49
2014,12,27,1.37,81.4,65.75,22.97,13.09,2.62
2014,12,28,18.4,81.43,74.19,21.51,11.65,2.43
2014,12,29,0.39,81.39,69.25,21.98,13.2,2.37
2014,12,30,1.79,81.28,65.69,22.73,14.67,2.13
2014,12,31,0.93,81.0,62.06,23.01,15.9,2.28
2015,1,1,17.62,81.23,68.56,19.96,17.59,3.16
2015,1,2,0.64,81.77,65.88,15.32,12.52,2.36
2015,1,3,0.08,81.75,60.94,17.76,15.36,2.34
2015,1,4,0.01,81.88,66.69,19.71,11.95,1.93
2015,1,5,0.0,81.58,66.69,21.34,11.8,1.88
2015,1,6,1.11,81.33,63.06,22.13,13.27,2.12
2015,1,7,2.18,81.45,72.94,20.33,8.88,2.15
2015,1,8,1.47,81.43,71.38,21.23,13.09,2.3
2015,1,9,0.0,81.57,71.0,21.75,10.84,2.37
2015,1,10,3.13,81.61,66.56,22.18,12.34,1.96
2015,1,11,1.67,81.57,67.12,21.71,10.27,1.9
2015,1,12,0.27,81.54,72.5,20.23,9.54,2.23
2015,1,13,0.0,81.25,64.88,21.73,13.67,2.41
2015,1,14,23.63,81.66,71.0,19.67,9.16,2.68
2015,1,15,9.0,81.9,76.06,18.12,8.39,2.01
2015,1,16,0.01,81.74,74.25,19.56,11.58,2.05
2015,1,17,3.67,81.82,84.25,17.9,5.75,2.42
2015,1,18,2.32,81.66,74.38,19.8,11.64,1.87
2015,1,19,58.77,81.62,79.69,19.8,9.41,1.88
2015,1,20,42.14,82.06,88.75,15.62,4.55,1.9
2015,1,21,1.0,82.04,81.94,16.5,10.7,2.04
2015,1,22,0.39,81.82,77.94,18.9,12.07,2.33
2015,1,23,0.1,81.76,81.5,19.36,9.21,2.28
2015,1,24,0.01,81.7,83.06,19.66,9.28,1.98
2015,1,25,0.0,81.63,76.75,20.13,9.93,1.75
2015,1,26,12.09,81.41,66.62,20.73,12.63,2.09
2015,1,27,7.59,81.44,75.69,19.26,9.27,1.55
2015,1,28,14.44,81.44,73.62,20.08,12.05,2.07
2015,1,29,16.89,81.89,84.25,17.87,7.37,2.81
2015,1,30,3.86,81.89,84.62,18.09,8.84,2.9
2015,1,31,0.35,81.78,83.38,18.43,8.82,2.38
2015,2,1,0.0,81.67,80.88,19.98,9.9,2.04
2015,2,2,0.07,81.64,77.31,20.74,9.45,1.84
2015,2,3,0.01,81.46,78.31,21.17,9.9,1.6
2015,2,4,11.08,81.49,75.06,21.51,10.88,1.69
2015,2,5,10.96,81.57,79.06,20.52,10.77,1.76
2015,2,6,1.05,81.58,76.19,21.26,12.03,2.17
2015,2,7,2.83,81.6,79.31,19.9,8.28,2.19
2015,2,8,8.33,81.46,72.38,20.13,12.96,1.92
2015,2,9,7.34,81.28,80.75,19.65,10.45,2.75
2015,2,10,13.12,81.6,80.88,16.76,9.48,2.59
2015,2,11,0.19,81.93,69.0,16.58,11.62,1.8
2015,2,12,3.59,81.86,68.56,18.53,12.23,1.88
2015,2,13,3.91,82.03,79.69,17.49,10.02,1.77
2015,2,14,0.03,81.76,84.19,17.58,8.35,1.75
2015,2,15,11.23,81.68,84.19,18.16,8.7,1.83
2015,2,16,15.51,81.69,88.44,17.55,7.38,2.17
2015,2,17,4.28,81.6,81.88,17.37,8.84,2.38
2015,2,18,6.07,81.17,78.81,18.81,12.25,1.96
2015,2,19,5.1,81.47,79.38,14.58,8.9,2.45
2015,2,20,1.61,81.78,80.0,12.76,9.49,2.39
2015,2,21,1.25,81.9,81.19,13.97,11.84,2.2
2015,2,22,0.78,81.91,82.69,16.41,11.14,2.25
2015,2,23,3.69,81.87,84.0,18.05,11.12,2.35
2015,2,24,1.73,81.53,82.5,19.45,10.49,2.69
2015,2,25,23.69,81.4,77.94,20.23,12.48,2.09
2015,2,26,39.12,81.62,87.44,17.19,6.69,2.21
2015,2,27,17.92,81.74,88.94,16.5,7.31,2.15
2015,2,28,4.41,81.71,85.38,17.55,10.16,2.23
2015,3,1,0.76,81.6,79.06,19.62,11.52,2.0
2015,3,2,2.0,81.45,84.94,19.4,10.12,2.62
2015,3,3,7.12,81.44,82.5,19.8,9.84,1.92
2015,3,4,13.48,81.58,89.19,17.9,5.79,2.05
2015,3,5,3.69,81.65,86.06,18.49,8.93,2.17
2015,3,6,17.65,81.67,89.25,18.74,8.15,2.34
